2017-09-09,PPG
2017-09-09,PPL
2017-09-09,PRGO
2017-09-09,PRU
2017-09-09,PSA
2017-09-09,PSX
2017-09-09,PVH
2017-09-09,PWR
2017-09-09,PX
2017-09-09,PXD
2017-09-09,PYPL
2017-09-09,Q
2017-09-09,QCOM
2017-09-09,QRVO
2017-09-09,RCL
2017-09-09,RE
2017-09-09,REG
2017-09-09,REGN
2017-09-09,RF
2017-09-09,RHI
2017-09-09,RHT
2017-09-09,RJF
2017-09-09,RL
2017-09-09,RMD
2017-09-09,ROK
2017-09-09,ROP
2017-09-09,ROST
2017-09-09,RRC
2017-09-09,RSG
2017-09-09,RTN
2017-09-09,SBAC
2017-09-09,SBUX
2017-09-09,SCG
2017-09-09,SCHW
2017-09-09,SEE
2017-09-09,SHW
2017-09-09,SIG
2017-09-09,SJM
2017-09-09,SLB
2017-09-09,SLG
2017-09-09,SNA
2017-09-09,SNI
2017-09-09,SNPS
2017-09-09,SO
2017-09-09,SPG
2017-09-09,SPGI
2017-09-09,SPLS
2017-09-09,SRCL
2017-09-09,SRE
2017-09-09,STI
2017-09-09,STT
2017-09-09,STX
2017-09-09,STZ
2017-09-09,SWK
2017-09-09,SWKS
2017-09-09,SYF
2017-09-09,SYK
2017-09-09,SYMC
2017-09-09,SYY
2017-09-09,T
2017-09-09,TAP
2017-09-09,TDG
2017-09-09,TEL
2017-09-09,TGT
2017-09-09,TIF
2017-09-09,TJX
2017-09-09,TMK
2017-09-09,TMO
2017-09-09,TRIP
2017-09-09,TROW
2017-09-09,TRV
2017-09-09,TSCO
2017-09-09,TSN
2017-09-09,TSS
2017-09-09,TWX
2017-09-09,TXN
2017-09-09,TXT
2017-09-09,UA
2017-09-09,UAA
2017-09-09,UAL
2017-09-09,UDR
2017-09-09,UHS
2017-09-09,ULTA
2017-09-09,UNH
2017-09-09,UNM
2017-09-09,UNP
2017-09-09,UPS
2017-09-09,URI
2017-09-09,USB
2017-09-09,UTX
2017-09-09,V
2017-09-09,VAR
2017-09-09,VFC
2017-09-09,VIAB
2017-09-09,VLO
2017-09-09,VMC
2017-09-09,VNO
2017-09-09,VRSK
2017-09-09,VRSN
2017-09-09,VRTX
2017-09-09,VTR
2017-09-09,VZ
2017-09-09,WAT
2017-09-09,WBA
2017-09-09,WDC
2017-09-09,WEC
2017-09-09,WFC
2017-09-09,WHR
2017-09-09,WLTW
2017-09-09,WM
2017-09-09,WMB
2017-09-09,WMT
2017-09-09,WRK
2017-09-09,WU
2017-09-09,WY
2017-09-09,WYN
2017-09-09,WYNN
2017-09-09,XEC
2017-09-09,XEL
2017-09-09,XL
2017-09-09,XLNX
2017-09-09,XOM
2017-09-09,XRAY
2017-09-09,XRX
2017-09-09,XYL
2017-09-09,YUM
2017-09-09,ZBH
2017-09-09,ZION
2017-09-09,ZTS
2017-09-10,A
2017-09-10,AAL
2017-09-10,AAP
2017-09-10,AAPL
2017-09-10,ABBV
2017-09-10,ABC
2017-09-10,ABT
2017-09-10,ACN
2017-09-10,ADBE
2017-09-10,ADI
2017-09-10,ADM
2017-09-10,ADP
2017-09-10,ADS
2017-09-10,ADSK
2017-09-10,AEE
2017-09-10,AEP
2017-09-10,AES
2017-09-10,AET
2017-09-10,AFL
2017-09-10,AGN
2017-09-10,AIG
2017-09-10,AIV
2017-09-10,AIZ
2017-09-10,AJG
2017-09-10,AKAM
2017-09-10,ALB
2017-09-10,ALGN
2017-09-10,ALK
2017-09-10,ALL
2017-09-10,ALLE
2017-09-10,ALXN
2017-09-10,AMAT
2017-09-10,AMD
2017-09-10,AME
2017-09-10,AMG
2017-09-10,AMGN
2017-09-10,AMP
2017-09-10,AMT
2017-09-10,AMZN
2017-09-10,ANDV
2017-09-10,ANSS
2017-09-10,ANTM
2017-09-10,AON
2017-09-10,AOS
2017-09-10,APA
2017-09-10,APC
2017-09-10,APD
2017-09-10,APH
2017-09-10,ARE
2017-09-10,ARNC
2017-09-10,ATVI
2017-09-10,AVB
2017-09-10,AVGO
2017-09-10,AVY
2017-09-10,AWK
2017-09-10,AXP
2017-09-10,AYI
2017-09-10,AZO
2017-09-10,BA
2017-09-10,BAC
2017-09-10,BAX
2017-09-10,BBT
2017-09-10,BBY
2017-09-10,BCR
2017-09-10,BDX
2017-09-10,BEN
2017-09-10,BF-B
2017-09-10,BHF
2017-09-10,BHGE
2017-09-10,BIIB
2017-09-10,BK
2017-09-10,BLK
2017-09-10,BLL
2017-09-10,BMY
2017-09-10,BRK-B
2017-09-10,BSX
2017-09-10,BWA
2017-09-10,BXP
2017-09-10,C
2017-09-10,CA
2017-09-10,CAG
2017-09-10,CAH
2017-09-10,CAT
2017-09-10,CB
2017-09-10,CBG
2017-09-10,CBOE
2017-09-10,CBS
2017-09-10,CCI
2017-09-10,CCL
2017-09-10,CELG
2017-09-10,CERN
2017-09-10,CF
2017-09-10,CFG
2017-09-10,CHD
2017-09-10,CHK
2017-09-10,CHRW
2017-09-10,CHTR
2017-09-10,CI
2017-09-10,CINF
2017-09-10,CL
2017-09-10,CLX
2017-09-10,CMA
2017-09-10,CMCSA
2017-09-10,CME
2017-09-10,CMG
2017-09-10,CMI
2017-09-10,CMS
2017-09-10,CNC
2017-09-10,CNP
2017-09-10,COF
2017-09-10,COG
2017-09-10,COH
2017-09-10,COL
2017-09-10,COO
2017-09-10,COP
2017-09-10,COST
2017-09-10,COTY
2017-09-10,CPB
2017-09-10,CRM
2017-09-10,CSCO
2017-09-10,CSRA
2017-09-10,CSX
2017-09-10,CTAS
2017-09-10,CTL
2017-09-10,CTSH
2017-09-10,CTXS
2017-09-10,CVS
2017-09-10,CVX
2017-09-10,CXO
2017-09-10,D
2017-09-10,DAL
2017-09-10,DE
2017-09-10,DFS
2017-09-10,DG
2017-09-10,DGX
2017-09-10,DHI
2017-09-10,DHR
2017-09-10,DIS
2017-09-10,DISCA
2017-09-10,DISCK
2017-09-10,DISH
2017-09-10,DLPH
2017-09-10,DLR
2017-09-10,DLTR
2017-09-10,DOV
2017-09-10,DPS
2017-09-10,DRE
2017-09-10,DRI
2017-09-10,DTE
2017-09-10,DUK
2017-09-10,DVA
2017-09-10,DVN
2017-09-10,DWDP
2017-09-10,DXC
2017-09-10,EA
2017-09-10,EBAY
2017-09-10,ECL
2017-09-10,ED
2017-09-10,EFX
2017-09-10,EIX
2017-09-10,EL
2017-09-10,EMN
2017-09-10,EMR
2017-09-10,EOG
2017-09-10,EQIX
2017-09-10,EQR
2017-09-10,EQT
2017-09-10,ES
2017-09-10,ESRX
2017-09-10,ESS
2017-09-10,ETFC
2017-09-10,ETN
2017-09-10,ETR
2017-09-10,EVHC
2017-09-10,EW
2017-09-10,EXC
2017-09-10,EXPD
2017-09-10,EXPE
2017-09-10,EXR
2017-09-10,F
2017-09-10,FAST
2017-09-10,FB
2017-09-10,FBHS
2017-09-10,FCX
2017-09-10,FDX
2017-09-10,FE
2017-09-10,FFIV
2017-09-10,FIS
2017-09-10,FISV
2017-09-10,FITB
2017-09-10,FL
2017-09-10,FLIR
2017-09-10,FLR
2017-09-10,FLS
2017-09-10,FMC
2017-09-10,FOX
2017-09-10,FOXA
2017-09-10,FRT
2017-09-10,FTI
2017-09-10,FTV
2017-09-10,GD
2017-09-10,GE
2017-09-10,GGP
2017-09-10,GILD
2017-09-10,GIS
2017-09-10,GLW
2017-09-10,GM
2017-09-10,GOOG
2017-09-10,GOOGL
2017-09-10,GPC
2017-09-10,GPN
2017-09-10,GPS
2017-09-10,GRMN
2017-09-10,GS
2017-09-10,GT
2017-09-10,GWW
2017-09-10,HAL
2017-09-10,HAS
2017-09-10,HBAN
2017-09-10,HBI
2017-09-10,HCA
2017-09-10,HCN
2017-09-10,HCP
2017-09-10,HD
2017-09-10,HES
2017-09-10,HIG
2017-09-10,HLT
2017-09-10,HOG
2017-09-10,HOLX
2017-09-10,HON
2017-09-10,HP
2017-09-10,HPE
2017-09-10,HPQ
2017-09-10,HRB
2017-09-10,HRL
2017-09-10,HRS
2017-09-10,HSIC
2017-09-10,HST
2017-09-10,HSY
2017-09-10,HUM
2017-09-10,IBM
2017-09-10,ICE
2017-09-10,IDXX
2017-09-10,IFF
2017-09-10,ILMN
2017-09-10,INCY
2017-09-10,INFO
2017-09-10,INTC
2017-09-10,INTU
2017-09-10,IP
2017-09-10,IPG
2017-09-10,IR
2017-09-10,IRM
2017-09-10,ISRG
2017-09-10,IT
2017-09-10,ITW
2017-09-10,IVZ
2017-09-10,JBHT
2017-09-10,JCI
2017-09-10,JEC
2017-09-10,JNJ
2017-09-10,JNPR
2017-09-10,JPM
2017-09-10,JWN
2017-09-10,K
2017-09-10,KEY
2017-09-10,KHC
2017-09-10,KIM
2017-09-10,KLAC
2017-09-10,KMB
2017-09-10,KMI
2017-09-10,KMX
2017-09-10,KO
2017-09-10,KORS
2017-09-10,KR
2017-09-10,KSS
2017-09-10,KSU
2017-09-10,L
2017-09-10,LB
2017-09-10,LEG
2017-09-10,LEN
2017-09-10,LH
2017-09-10,LKQ
2017-09-10,LLL
2017-09-10,LLY
2017-09-10,LMT
2017-09-10,LNC
2017-09-10,LNT
2017-09-10,LOW
2017-09-10,LRCX
2017-09-10,LUK
2017-09-10,LUV
2017-09-10,LVLT
2017-09-10,LYB
2017-09-10,M
2017-09-10,MA
2017-09-10,MAA
2017-09-10,MAC
2017-09-10,MAR
2017-09-10,MAS
2017-09-10,MAT
2017-09-10,MCD
2017-09-10,MCHP
2017-09-10,MCK
2017-09-10,MCO
2017-09-10,MDLZ
2017-09-10,MDT
2017-09-10,MET
2017-09-10,MGM
2017-09-10,MHK
2017-09-10,MKC
2017-09-10,MLM
2017-09-10,MMC
2017-09-10,MMM
2017-09-10,MNST
2017-09-10,MO
2017-09-10,MON
2017-09-10,MOS
2017-09-10,MPC
2017-09-10,MRK
2017-09-10,MRO
2017-09-10,MS
2017-09-10,MSFT
2017-09-10,MSI
2017-09-10,MTB
2017-09-10,MTD
2017-09-10,MU
2017-09-10,MYL
2017-09-10,NAVI
2017-09-10,NBL
2017-09-10,NDAQ
2017-09-10,NEE
2017-09-10,NEM
2017-09-10,NFLX
2017-09-10,NFX
2017-09-10,NI
2017-09-10,NKE
2017-09-10,NLSN
2017-09-10,NOC
2017-09-10,NOV
2017-09-10,NRG
2017-09-10,NSC
2017-09-10,NTAP
2017-09-10,NTRS
2017-09-10,NUE
2017-09-10,NVDA
2017-09-10,NWL
2017-09-10,NWS
2017-09-10,NWSA
2017-09-10,O
2017-09-10,OKE
2017-09-10,OMC
2017-09-10,ORCL
2017-09-10,ORLY
2017-09-10,OXY
2017-09-10,PAYX
2017-09-10,PBCT
2017-09-10,PCAR
2017-09-10,PCG
2017-09-10,PCLN
2017-09-10,PDCO
2017-09-10,PEG
2017-09-10,PEP
2017-09-10,PFE
2017-09-10,PFG
2017-09-10,PG
2017-09-10,PGR
2017-09-10,PH
2017-09-10,PHM
2017-09-10,PKG
2017-09-10,PKI
2017-09-10,PLD
2017-09-10,PM
2017-09-10,PNC
2017-09-10,PNR
2017-09-10,PNW
2017-09-10,PPG
2017-09-10,PPL
2017-09-10,PRGO
2017-09-10,PRU
2017-09-10,PSA
2017-09-10,PSX
2017-09-10,PVH
2017-09-10,PWR
2017-09-10,PX
2017-09-10,PXD
2017-09-10,PYPL
2017-09-10,Q
2017-09-10,QCOM
2017-09-10,QRVO
2017-09-10,RCL
2017-09-10,RE
2017-09-10,REG
2017-09-10,REGN
2017-09-10,RF
2017-09-10,RHI
2017-09-10,RHT
2017-09-10,RJF
2017-09-10,RL
2017-09-10,RMD
2017-09-10,ROK
2017-09-10,ROP
2017-09-10,ROST
2017-09-10,RRC
2017-09-10,RSG
2017-09-10,RTN
2017-09-10,SBAC
2017-09-10,SBUX
2017-09-10,SCG
2017-09-10,SCHW
2017-09-10,SEE
2017-09-10,SHW
2017-09-10,SIG
2017-09-10,SJM
2017-09-10,SLB
2017-09-10,SLG
2017-09-10,SNA
2017-09-10,SNI
2017-09-10,SNPS
2017-09-10,SO
2017-09-10,SPG
2017-09-10,SPGI
2017-09-10,SPLS
2017-09-10,SRCL
2017-09-10,SRE
2017-09-10,STI
2017-09-10,STT
2017-09-10,STX
2017-09-10,STZ
2017-09-10,SWK
2017-09-10,SWKS
2017-09-10,SYF
2017-09-10,SYK
2017-09-10,SYMC
2017-09-10,SYY
2017-09-10,T
2017-09-10,TAP
2017-09-10,TDG
2017-09-10,TEL
2017-09-10,TGT
2017-09-10,TIF
2017-09-10,TJX
2017-09-10,TMK
2017-09-10,TMO
2017-09-10,TRIP
2017-09-10,TROW
2017-09-10,TRV
2017-09-10,TSCO
2017-09-10,TSN
2017-09-10,TSS
2017-09-10,TWX
2017-09-10,TXN
2017-09-10,TXT
2017-09-10,UA
2017-09-10,UAA
2017-09-10,UAL
2017-09-10,UDR
2017-09-10,UHS
2017-09-10,ULTA
2017-09-10,UNH
2017-09-10,UNM
2017-09-10,UNP
2017-09-10,UPS
2017-09-10,URI
2017-09-10,USB
2017-09-10,UTX
2017-09-10,V
2017-09-10,VAR
2017-09-10,VFC
2017-09-10,VIAB
2017-09-10,VLO
2017-09-10,VMC
2017-09-10,VNO
2017-09-10,VRSK
2017-09-10,VRSN
2017-09-10,VRTX
2017-09-10,VTR
2017-09-10,VZ
2017-09-10,WAT
2017-09-10,WBA
2017-09-10,WDC
2017-09-10,WEC
2017-09-10,WFC
2017-09-10,WHR
2017-09-10,WLTW
2017-09-10,WM
2017-09-10,WMB
2017-09-10,WMT
2017-09-10,WRK
2017-09-10,WU
2017-09-10,WY
2017-09-10,WYN
2017-09-10,WYNN
2017-09-10,XEC
2017-09-10,XEL
2017-09-10,XL
2017-09-10,XLNX
2017-09-10,XOM
2017-09-10,XRAY
2017-09-10,XRX
2017-09-10,XYL
2017-09-10,YUM
2017-09-10,ZBH
2017-09-10,ZION
2017-09-10,ZTS
2017-09-11,A
2017-09-11,AAL
2017-09-11,AAP
2017-09-11,AAPL
2017-09-11,ABBV
2017-09-11,ABC
2017-09-11,ABT
2017-09-11,ACN
2017-09-11,ADBE
2017-09-11,ADI
2017-09-11,ADM
2017-09-11,ADP
2017-09-11,ADS
2017-09-11,ADSK
2017-09-11,AEE
2017-09-11,AEP
2017-09-11,AES
2017-09-11,AET
2017-09-11,AFL
2017-09-11,AGN
2017-09-11,AIG
2017-09-11,AIV
2017-09-11,AIZ
2017-09-11,AJG
2017-09-11,AKAM
2017-09-11,ALB
2017-09-11,ALGN
2017-09-11,ALK
2017-09-11,ALL
2017-09-11,ALLE
2017-09-11,ALXN
2017-09-11,AMAT
2017-09-11,AMD
2017-09-11,AME
2017-09-11,AMG
2017-09-11,AMGN
2017-09-11,AMP
2017-09-11,AMT
2017-09-11,AMZN
2017-09-11,ANDV
2017-09-11,ANSS
2017-09-11,ANTM
2017-09-11,AON
2017-09-11,AOS
2017-09-11,APA
2017-09-11,APC
2017-09-11,APD
2017-09-11,APH
2017-09-11,ARE
2017-09-11,ARNC
2017-09-11,ATVI
2017-09-11,AVB
2017-09-11,AVGO
2017-09-11,AVY
2017-09-11,AWK
2017-09-11,AXP
2017-09-11,AYI
2017-09-11,AZO
2017-09-11,BA
2017-09-11,BAC
2017-09-11,BAX
2017-09-11,BBT
2017-09-11,BBY
2017-09-11,BCR
2017-09-11,BDX
2017-09-11,BEN
2017-09-11,BF-B
2017-09-11,BHF
2017-09-11,BHGE
2017-09-11,BIIB
2017-09-11,BK
2017-09-11,BLK
2017-09-11,BLL
2017-09-11,BMY
2017-09-11,BRK-B
2017-09-11,BSX
2017-09-11,BWA
2017-09-11,BXP
2017-09-11,C
2017-09-11,CA
2017-09-11,CAG
2017-09-11,CAH
2017-09-11,CAT
2017-09-11,CB
2017-09-11,CBG
2017-09-11,CBOE
2017-09-11,CBS
2017-09-11,CCI
2017-09-11,CCL
2017-09-11,CELG
2017-09-11,CERN
2017-09-11,CF
2017-09-11,CFG
2017-09-11,CHD
2017-09-11,CHK
2017-09-11,CHRW
2017-09-11,CHTR
2017-09-11,CI
2017-09-11,CINF
2017-09-11,CL
2017-09-11,CLX
2017-09-11,CMA
2017-09-11,CMCSA
2017-09-11,CME
2017-09-11,CMG
2017-09-11,CMI
2017-09-11,CMS
2017-09-11,CNC
2017-09-11,CNP
2017-09-11,COF
2017-09-11,COG
2017-09-11,COH
2017-09-11,COL
2017-09-11,COO
2017-09-11,COP
2017-09-11,COST
2017-09-11,COTY
2017-09-11,CPB
2017-09-11,CRM
2017-09-11,CSCO
2017-09-11,CSRA
2017-09-11,CSX
2017-09-11,CTAS
2017-09-11,CTL
2017-09-11,CTSH
2017-09-11,CTXS
2017-09-11,CVS
2017-09-11,CVX
2017-09-11,CXO
2017-09-11,D
2017-09-11,DAL
2017-09-11,DE
2017-09-11,DFS
2017-09-11,DG
2017-09-11,DGX
2017-09-11,DHI
2017-09-11,DHR
2017-09-11,DIS
2017-09-11,DISCA
2017-09-11,DISCK
2017-09-11,DISH
2017-09-11,DLPH
2017-09-11,DLR
2017-09-11,DLTR
2017-09-11,DOV
2017-09-11,DPS
2017-09-11,DRE
2017-09-11,DRI
2017-09-11,DTE
2017-09-11,DUK
2017-09-11,DVA
2017-09-11,DVN
2017-09-11,DWDP
2017-09-11,DXC
2017-09-11,EA
2017-09-11,EBAY
2017-09-11,ECL
2017-09-11,ED
2017-09-11,EFX
2017-09-11,EIX
2017-09-11,EL
2017-09-11,EMN
2017-09-11,EMR
2017-09-11,EOG
2017-09-11,EQIX
2017-09-11,EQR
2017-09-11,EQT
2017-09-11,ES
2017-09-11,ESRX
2017-09-11,ESS
2017-09-11,ETFC
2017-09-11,ETN
2017-09-11,ETR
2017-09-11,EVHC
2017-09-11,EW
2017-09-11,EXC
2017-09-11,EXPD
2017-09-11,EXPE
2017-09-11,EXR
2017-09-11,F
2017-09-11,FAST
2017-09-11,FB
2017-09-11,FBHS
2017-09-11,FCX
2017-09-11,FDX
2017-09-11,FE
2017-09-11,FFIV
2017-09-11,FIS
2017-09-11,FISV
2017-09-11,FITB
2017-09-11,FL
2017-09-11,FLIR
2017-09-11,FLR
2017-09-11,FLS
2017-09-11,FMC
2017-09-11,FOX
2017-09-11,FOXA
2017-09-11,FRT
2017-09-11,FTI
2017-09-11,FTV
2017-09-11,GD
2017-09-11,GE
2017-09-11,GGP
2017-09-11,GILD
2017-09-11,GIS
2017-09-11,GLW
2017-09-11,GM
2017-09-11,GOOG
2017-09-11,GOOGL
2017-09-11,GPC
2017-09-11,GPN
2017-09-11,GPS
2017-09-11,GRMN
2017-09-11,GS
2017-09-11,GT
2017-09-11,GWW
2017-09-11,HAL
2017-09-11,HAS
2017-09-11,HBAN
2017-09-11,HBI
2017-09-11,HCA
2017-09-11,HCN
2017-09-11,HCP
2017-09-11,HD
2017-09-11,HES
2017-09-11,HIG
2017-09-11,HLT
2017-09-11,HOG
2017-09-11,HOLX
2017-09-11,HON
2017-09-11,HP
2017-09-11,HPE
2017-09-11,HPQ
2017-09-11,HRB
2017-09-11,HRL
2017-09-11,HRS
2017-09-11,HSIC
2017-09-11,HST
2017-09-11,HSY
2017-09-11,HUM
2017-09-11,IBM
2017-09-11,ICE
2017-09-11,IDXX
2017-09-11,IFF
2017-09-11,ILMN
2017-09-11,INCY
2017-09-11,INFO
2017-09-11,INTC
2017-09-11,INTU
2017-09-11,IP
2017-09-11,IPG
2017-09-11,IR
2017-09-11,IRM
2017-09-11,ISRG
2017-09-11,IT
2017-09-11,ITW
2017-09-11,IVZ
2017-09-11,JBHT
