2017-10-29,XOM
2017-10-29,WMT
2017-10-29,VZ
2017-10-29,V
2017-10-29,UTX
2017-10-29,UNH
2017-10-29,TRV
2017-10-29,PG
2017-10-29,PFE
2017-10-29,NKE
2017-10-29,MSFT
2017-10-29,MRK
2017-10-29,MMM
2017-10-29,MCD
2017-10-29,KO
2017-10-29,JPM
2017-10-29,JNJ
2017-10-29,INTC
2017-10-29,IBM
2017-10-29,HD
2017-10-29,GS
2017-10-29,GE
2017-10-29,DIS
2017-10-29,DD
2017-10-29,CVX
2017-10-29,CSCO
2017-10-29,CAT
2017-10-29,BA
2017-10-29,AXP
2017-10-29,AAPL
2017-10-29,ZTS
2017-10-29,ZION
2017-10-29,ZBH
2017-10-29,YUM
2017-10-29,XYL
2017-10-29,XRX
2017-10-29,XRAY
2017-10-29,XOM
2017-10-29,XLNX
2017-10-29,XL
2017-10-29,XEL
2017-10-29,XEC
2017-10-29,WYNN
2017-10-29,WYN
2017-10-29,WY
2017-10-29,WU
2017-10-29,WRK
2017-10-29,WMT
2017-10-29,WMB
2017-10-29,WM
2017-10-29,WLTW
2017-10-29,WHR
2017-10-29,WFC
2017-10-29,WEC
2017-10-29,WDC
2017-10-29,WBA
2017-10-29,WAT
2017-10-29,VZ
2017-10-29,VTR
2017-10-29,VRTX
2017-10-29,VRSN
2017-10-29,VRSK
2017-10-29,VNO
2017-10-29,VMC
2017-10-29,VLO
2017-10-29,VIAB
2017-10-29,VFC
2017-10-29,VAR
2017-10-29,V
2017-10-29,UTX
2017-10-29,USB
2017-10-29,URI
2017-10-29,UPS
2017-10-29,UNP
2017-10-29,UNM
2017-10-29,UNH
2017-10-29,ULTA
2017-10-29,UHS
2017-10-29,UDR
2017-10-29,UAL
2017-10-29,UAA
2017-10-29,UA
2017-10-29,TXT
2017-10-29,TXN
2017-10-29,TWX
2017-10-29,TSS
2017-10-29,TSN
2017-10-29,TSCO
2017-10-29,TRV
2017-10-29,TROW
2017-10-29,TRIP
2017-10-29,TMO
2017-10-29,TMK
2017-10-29,TJX
2017-10-29,TIF
2017-10-29,TGT
2017-10-29,TEL
2017-10-29,TDG
2017-10-29,TAP
2017-10-29,T
2017-10-29,SYY
2017-10-29,SYMC
2017-10-29,SYK
2017-10-29,SYF
2017-10-29,SWKS
2017-10-29,SWK
2017-10-29,STZ
2017-10-29,STX
2017-10-29,STT
2017-10-29,STI
2017-10-29,SRE
2017-10-29,SRCL
2017-10-29,SPGI
2017-10-29,SPG
2017-10-29,SO
2017-10-29,SNPS
2017-10-29,SNI
2017-10-29,SNA
2017-10-29,SLG
2017-10-29,SLB
2017-10-29,SJM
2017-10-29,SIG
